musician,musicianLabel,genderLabel,birthDate,cityLabel,familyNameLabel,givenNameLabel,fatherLabel,motherLabel,partner,numberOfChildren,genreLabel,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q40638,Blake Jenner,male,1992-08-27T00:00:00Z,Miami,Jenner,Blake,,,,,,,,,,2010-01-01T00:00:00Z,blake_jenner,Blake-jenner,
http://www.wikidata.org/entity/Q34584,Anastacia,female,1968-09-17T00:00:00Z,Chicago,,Anastacia,,,,,contemporary R&B,http://anastacia.com/,,,,1997-01-01T00:00:00Z,AnastaciaMusic,Anastacia,Epic
http://www.wikidata.org/entity/Q121507,Alicia Keys,female,1981-01-25T00:00:00Z,Harlem,Keys,Alicia,,,Swizz Beatz,2,neo soul,https://aliciakeys.com/,,African Americans,,1996-01-01T00:00:00Z,aliciakeys,Alicia-keys,Arista
http://www.wikidata.org/entity/Q42025,Q-Tip,male,1970-04-10T00:00:00Z,Harlem,Davis,Jonathan,,,,,hip hop music,http://qtiponline.com,,,Islam,1985-01-01T00:00:00Z,qtiptheabstract,Q-tip,Epic
http://www.wikidata.org/entity/Q26378,Ariel Winter,female,1998-01-28T00:00:00Z,Fairfax,Workman,Ariel,,,,,,http://arielwinter.net/,,,,2002-01-01T00:00:00Z,arielwinter1,,
http://www.wikidata.org/entity/Q27326,Caroline Sunshine,female,1995-09-05T00:00:00Z,Atlanta,Sunshine,Caroline,,,,,pop music,,,,,,CSunshine,,Hollywood Records
http://www.wikidata.org/entity/Q120260,Martin O'Malley,male,1963-01-18T00:00:00Z,"Washington\, D.C.",O'Malley,Martin Joseph,Thomas Martin O'Malley,Barbara  O'Malley,Katie O'Malley,4,Celtic music,http://www.martinomalley.com,Baltimore,,Catholicism,1988-01-01T00:00:00Z,MartinOMalley,,
http://www.wikidata.org/entity/Q34436,Scarlett Johansson,female,1984-11-22T00:00:00Z,Manhattan,Johansson,Scarlett,,,Romain Dauriac,,pop music,,,Danish American,,1994-01-01T00:00:00Z,,,Atco Records
http://www.wikidata.org/entity/Q44144,Chris Jericho,male,1970-11-09T00:00:00Z,New York City,,Christopher,Ted Irvine,,,,rock music,http://www.chris-jericho.com/,,,,1999-01-01T00:00:00Z,IAmJericho,Chris-jericho,Megaforce Records
http://www.wikidata.org/entity/Q53549,N.O.R.E.,male,1976-09-06T00:00:00Z,Queens,,N.,,,,,hip hop music,,,African Americans,,1995-01-01T00:00:00Z,noreaga,,Penalty Recordings
http://www.wikidata.org/entity/Q44909,Candye Kane,female,1961-11-13T00:00:00Z,Ventura,Kane,,,,,,blues,http://www.candyekane.com,,,,1986-01-01T00:00:00Z,CandyeKaneBand,,
http://www.wikidata.org/entity/Q23543,Selena,female,1971-04-16T00:00:00Z,Lake Jackson,Quintanilla,Selena,"Abraham Quintanilla, Jr.",,Chris Pérez,,rhythm and blues,http://www.q-productions.com,,chicano,Jehovah's Witnesses,1982-01-01T00:00:00Z,SelenaLaLeyenda,,Capitol Records
http://www.wikidata.org/entity/Q37944,Masiela Lusha,female,1985-10-23T00:00:00Z,Tirana,,,,,,,,,,Albanian American,,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q30570,David Draiman,male,1973-03-13T00:00:00Z,Brooklyn,,David,,,Lena Yada,,alternative metal,http://www.disturbed1.com/,Brooklyn,,,1996-01-01T00:00:00Z,,David-draiman,Giant Records
http://www.wikidata.org/entity/Q49888,Solomon Burke,male,1940-03-21T00:00:00Z,Philadelphia,Burke,Solomon,,,,,soul music,http://www.thekingsolomonburke.com/,,African Americans,,1955-01-01T00:00:00Z,,Solomon-burke,Bell Records
http://www.wikidata.org/entity/Q122881,Kim Wilson,male,1951-01-06T00:00:00Z,Detroit,Wilson,Kim,,,,,blues,,,,,,,,Severn Records
http://www.wikidata.org/entity/Q23880,Lila Downs,female,1968-09-19T00:00:00Z,Oaxaca,Downs,Lila,,,,,contemporary folk music,http://www.liladowns.com,,,,1992-01-01T00:00:00Z,liladowns,,Sony Music
http://www.wikidata.org/entity/Q12827,Beth Ditto,female,1981-02-19T00:00:00Z,Searcy,Patterson,Beth,,,,,rock music,http://www.bethditto.com,,,atheism,,bethditto,Beth-ditto,Kill Rock Stars
http://www.wikidata.org/entity/Q39639,Brad Paisley,male,1972-10-28T00:00:00Z,Glen Dale,Paisley,Brad,,,Kimberly Williams-Paisley,,country music,http://www.bradpaisley.com/,,,,1998-01-01T00:00:00Z,bradpaisley,Brad-paisley,Arista Nashville
http://www.wikidata.org/entity/Q122020,Hilary Duff,female,1987-09-28T00:00:00Z,Houston,Duff,Hilary,,,Mike Comrie,2,pop rock,http://hilaryduff.com,,,,1993-01-01T00:00:00Z,HilaryDuff,Hilary-duff,Walt Disney Records
http://www.wikidata.org/entity/Q32849,Akon,male,1973-04-16T00:00:00Z,St. Louis,Thiam,,,,,,contemporary R&B,https://www.akon.com/,,,Islam,2003-01-01T00:00:00Z,Akon,,Republic Records
http://www.wikidata.org/entity/Q34460,Gwyneth Paltrow,female,1972-09-27T00:00:00Z,Los Angeles,Paltrow,Gwyneth,Bruce Paltrow,Blythe Danner,Luke Wilson,2,,,,,,1989-01-01T00:00:00Z,GwynethPaltrow,Gwyneth-paltrow,
http://www.wikidata.org/entity/Q14313,Pharrell Williams,male,1973-04-05T00:00:00Z,Virginia Beach,Williams,,,,Helen Lasichanh,4,rhythm and blues,http://www.pharrellwilliams.com/,Beverly Hills,African Americans,,1994-01-01T00:00:00Z,Pharrell,Pharrell-williams,I Am Other
http://www.wikidata.org/entity/Q37355,John Michael Talbot,male,1954-05-08T00:00:00Z,Oklahoma City,,John,,,,,contemporary Christian music,http://www.johnmichaeltalbot.com/,,,Catholic Church,1960-01-01T00:00:00Z,,John-michael-talbot,Sparrow Records
http://www.wikidata.org/entity/Q26869,Major Harris,male,1947-02-09T00:00:00Z,Richmond,Harris,,,,,,rhythm and blues,,,,,2011-01-01T00:00:00Z,,Major-harris,Atlantic Records
http://www.wikidata.org/entity/Q40912,Frank Sinatra,male,1915-12-12T00:00:00Z,Hoboken,Sinatra,Albert,Anthony Martin Sinatra,Dolly Sinatra,Ava Gardner,,jazz,http://www.sinatra.com,Hoboken,Italian American,Catholic Church,1935-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q26294,Logan Henderson,male,1989-09-14T00:00:00Z,North Richland Hills,Henderson,Logan,,,,,pop rock,http://www.logan-henderson.com/,,,,2008-01-01T00:00:00Z,1loganhenderson,,Columbia Records
http://www.wikidata.org/entity/Q19004,Skrillex,male,1988-01-15T00:00:00Z,Los Angeles,Moore,John,,,,,electronic dance music,http://skrillex.com,,,,2004-01-01T00:00:00Z,Skrillex,Skrillex,Big Beat Records
http://www.wikidata.org/entity/Q19417,James Euringer,male,1969-09-07T00:00:00Z,New York City,,Jimmy,,,Chantal Claret,,alternative rock,,,,,,,,
http://www.wikidata.org/entity/Q26053,Carlos Pena Jr,male,1989-08-15T00:00:00Z,Columbia,Peña,Carlos Roberto,,,Alexa Vega,,pop music,,Weston,,Christianity,2009-01-01T00:00:00Z,TheCarlosPena,,Columbia Records
http://www.wikidata.org/entity/Q40069,Sara Ramirez,female,1975-08-31T00:00:00Z,"La Chingada\, Veracruz",Ramírez,Sara,,,,,,http://www.sararamirez.com/,,,,,sararamirez,,
http://www.wikidata.org/entity/Q29328,Brie Larson,female,1989-10-01T00:00:00Z,Sacramento,Larson,Brie,,,Alex Greenwald,,pop music,,Los Angeles,,,1998-01-01T00:00:00Z,brielarson,Brie-larson,Casablanca Records
http://www.wikidata.org/entity/Q55449,Tay Zonday,male,1982-05-21T00:00:00Z,Minneapolis,,Adam,,,,,,http://www.tayzonday.com/,,African Americans,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q48774,Gerry Goffin,male,1939-02-11T00:00:00Z,Brooklyn,Goffin,Gerald,,,Carole King,,pop music,,,American Jews,,,,,Manticore
http://www.wikidata.org/entity/Q47159,Nate Dogg,male,1969-08-19T00:00:00Z,Clarksdale,Hale,Dwayne,,,,,rhythm and blues,,,African Americans,,1992-01-01T00:00:00Z,,Nate-dogg,Death Row Records
http://www.wikidata.org/entity/Q52440,LL Cool J,male,1968-01-14T00:00:00Z,Queens,Smith,James Todd,,,,,New school hip hop,http://llcoolj.com/,,African Americans,,1984-01-01T00:00:00Z,llcoolj,Ll-cool-j,Def Jam Recordings
http://www.wikidata.org/entity/Q24356,Taryll Jackson,male,1975-08-08T00:00:00Z,Los Angeles,Jackson,Taryll,Tito Jackson,,,,pop music,http://tarylljackson.com/,,,,,,,Epic
http://www.wikidata.org/entity/Q44857,John Legend,male,1978-12-28T00:00:00Z,Springfield,Stephens,John,,,Chrissy Teigen,2,rhythm and blues,http://www.johnlegend.com,Beverly Hills,African Americans,,2000-01-01T00:00:00Z,johnlegend,John-legend,Sony Music
http://www.wikidata.org/entity/Q14078,Hank Mizell,male,1923-11-09T00:00:00Z,Daytona Beach,Mizell,Hank,,,,,rock and roll,,,,,1956-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q53714,Chord Overstreet,male,1989-02-17T00:00:00Z,Nashville,,,Paul Overstreet,,,,pop music,http://chordoverstreet.com,,,,2009-01-01T00:00:00Z,chordoverstreet,Chord-overstreet,Safehouse Records
http://www.wikidata.org/entity/Q44780,Howlin' Wolf,male,1910-06-10T00:00:00Z,United States Military Academy,Wolf,,,,,,blues,http://www.howlinwolffoundation.org,,African Americans,,1976-01-01T00:00:00Z,,,Chess Records
http://www.wikidata.org/entity/Q21087,DJ Laz,male,1971-12-02T00:00:00Z,Miami,,,,,,,hip hop music,http://www.myspace.com/djlazmusicpage,,,,1990-01-01T00:00:00Z,therealdjlaz,,TVT Records
http://www.wikidata.org/entity/Q50825,Stan Ridgway,male,1954-04-05T00:00:00Z,Barstow,,Joe,,,,,new wave,http://www.stanridgway.com/,,,,1977-01-01T00:00:00Z,Stan_Ridgway,,I.R.S. Records
http://www.wikidata.org/entity/Q31013,Patti LaBelle,female,1944-05-24T00:00:00Z,Philadelphia,,Patti,,,,,rhythm and blues,http://www.pattilabelle.com,,African Americans,,1958-01-01T00:00:00Z,mspattipatti,Patti-labelle,Epic
http://www.wikidata.org/entity/Q123684,Barry De Vorzon,male,1934-07-31T00:00:00Z,New York City,,Barry,,,,,,,,,,,,,Columbia Records
http://www.wikidata.org/entity/Q54861,Anna Margaret,female,1996-06-12T00:00:00Z,Lecompte,Collins,Anna,,,,,pop music,http://www.annamargaret.com/,,,,2009-01-01T00:00:00Z,talktoanna,Anna-margaret,Walt Disney Records
http://www.wikidata.org/entity/Q121956,Bill Kelliher,male,1971-03-23T00:00:00Z,Atlanta,Kelliher,Bill,,,,,heavy metal,,,,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q52447,RZA,male,1969-07-05T00:00:00Z,Brownsville,,Robert,,,,,hip hop music,,,African Americans,,1989-01-01T00:00:00Z,rza,,Epic
http://www.wikidata.org/entity/Q43203,Clint Eastwood,male,1930-05-31T00:00:00Z,San Francisco,Eastwood,Clinton,,,Sondra Locke,,country music,http://www.clinteastwood.net,,,,1955-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q49001,Whoopi Goldberg,female,1955-11-13T00:00:00Z,Manhattan,Goldberg,Elaine,,,Alvin Martin,,,,,African Americans,,1981-01-01T00:00:00Z,WhoopiGoldberg,Whoopi-goldberg,MCA Records
http://www.wikidata.org/entity/Q43432,Justin Timberlake,male,1981-01-31T00:00:00Z,Memphis,Timberlake,Randall,,,Cameron Diaz,1,rhythm and blues,https://www.justintimberlake.com/,Los Angeles,,,1997-01-01T00:00:00Z,jtimberlake,Justin-timberlake,Tennman Records
http://www.wikidata.org/entity/Q49004,Patrick Swayze,male,1952-08-18T00:00:00Z,Houston,Swayze,Patrick,,Patsy Swayze,Lisa Niemi,,,,,,Catholic Church,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16759,Kaley Cuoco,female,1985-11-30T00:00:00Z,Camarillo,Cuoco,Kaley,,,Karl Cook,,,http://www.kaleycuoco.org/,,,,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q28755,Matthew Broderick,male,1962-03-21T00:00:00Z,New York City,Broderick,Matthew,James Broderick,Patricia Broderick,Sarah Jessica Parker,,,,,,,1981-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16472,Robert Mitchum,male,1917-08-06T00:00:00Z,Bridgeport,Mitchum,Robert,,,,,calypso music,,,,,1942-01-01T00:00:00Z,,Robert-mitchum,Capitol Records
http://www.wikidata.org/entity/Q49734,Cass Elliot,female,1941-09-19T00:00:00Z,Baltimore,Elliott,Naomi,,,Donald von Wiedenman,1,contemporary folk music,http://www.casselliot.com/,,,,1959-01-01T00:00:00Z,,,Revolver Music
http://www.wikidata.org/entity/Q19848,Lady Gaga,female,1986-03-28T00:00:00Z,Manhattan,Germanotta,Angelina,,,Taylor Kinney,,Europop,http://www.ladygaga.com,Los Angeles,French people,Catholic Church,2005-01-01T00:00:00Z,ladygaga,Lady-gaga,Interscope Records
http://www.wikidata.org/entity/Q54867,Trace Cyrus,male,1989-02-24T00:00:00Z,Ashland,Cyrus,Trace,Billy Ray Cyrus,Tish Cyrus,Brenda Song,,synth-pop,,,,,2006-01-01T00:00:00Z,TraceCyrus,Trace-cyrus,Columbia Records
http://www.wikidata.org/entity/Q14439,Phoebe Cates Kline,female,1963-07-16T00:00:00Z,New York City,,Phoebe,,,Kevin Kline,,,,,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q15615,Lil Wayne,male,1982-09-27T00:00:00Z,New Orleans,Carter,Dwayne,,,Trina,,contemporary R&B,http://www.lilwayne-online.com,New Orleans,African Americans,,1996-01-01T00:00:00Z,LilTunechi,Lil-wayne,Young Money Entertainment
http://www.wikidata.org/entity/Q43874,Eddie Murphy,male,1961-04-03T00:00:00Z,Brooklyn,Murphy,Edward,,,Tracey Edmonds,10,comedy film,,,African Americans,Baptists,1976-01-01T00:00:00Z,,Eddie-murphy,Motown
http://www.wikidata.org/entity/Q43950,Jacob Artist,male,1992-10-17T00:00:00Z,Buffalo,Artist,Jacob,,,,,,,,African Americans,,2011-01-01T00:00:00Z,jacobartist,Jacob-artist,
http://www.wikidata.org/entity/Q42775,Johnny Cash,male,1932-02-26T00:00:00Z,Kingsland,Cash,Johnny,Ray Cash,Carrie Cloveree Rivers,June Carter Cash,,Outlaw country,https://www.johnnycash.com/,,,Baptists,1954-01-01T00:00:00Z,,,Charly Records
http://www.wikidata.org/entity/Q54815,Dina Rae,female,1978-05-16T00:00:00Z,Los Angeles,Ray,Dina,,,,,,http://www.dinarae.net,,,,,,Dina-rae,
http://www.wikidata.org/entity/Q123174,Vanessa Hudgens,female,1988-12-14T00:00:00Z,Salinas,Hudgens,Vanessa,,,,,dance music,http://vanessahudgensofficial.com,,Multiracial American,,2002-01-01T00:00:00Z,VanessaHudgens,Vanessa-hudgens,Hollywood Records
http://www.wikidata.org/entity/Q45229,Zac Efron,male,1987-10-18T00:00:00Z,San Luis Obispo,Efron,Alexander,,,,,,http://zacefron.com,Los Angeles,,agnosticism,2002-01-01T00:00:00Z,zacefron,Zac-efron,
http://www.wikidata.org/entity/Q45275,Georg Kreisler,male,1922-07-18T00:00:00Z,Vienna,Kreisler,Georg,,,Topsy Küppers,,satire,,,,,,,Georg-kreisler,
http://www.wikidata.org/entity/Q40096,Will Smith,male,1968-09-25T00:00:00Z,Philadelphia,Smith,Will,,,Jada Pinkett Smith,,hip hop music,https://www.willsmith.com/,Los Angeles,African Americans,Christianity,1986-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q162732,Robbie Nevil,male,1958-10-02T00:00:00Z,Los Angeles,,Robbie,,,,,pop music,http://www.robbienevil.com/,,,,1986-01-01T00:00:00Z,,Robbie-nevil,Manhattan Records
http://www.wikidata.org/entity/Q140043,Fernando del Valle,male,1964-02-28T00:00:00Z,New Orleans,,Fernando,,,,,opera,http://www.fernandodelvalle.de/,,,,,,,
http://www.wikidata.org/entity/Q151118,Katerina Graham,female,1989-09-05T00:00:00Z,Geneva,Graham,Katerina,,,,,contemporary R&B,https://www.katgraham.com/,,African Americans,,1998-01-01T00:00:00Z,KatGraham,,
http://www.wikidata.org/entity/Q159778,Michelle Pfeiffer,female,1958-04-29T00:00:00Z,Santa Ana,Pfeiff,Michelle,,,David E. Kelley,6,,,Orange County,Swedish American,,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q151972,Josephine Baker,female,1906-06-03T00:00:00Z,St. Louis,Wells,Freda,,,,,cabaret,http://www.cmgww.com/stars/baker/,Paris,African Americans,Catholicism,1921-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q144669,Ruth Brown,female,1928-01-31T00:00:00Z,Portsmouth,Weston,Ruth,,,,,rhythm and blues,http://www.ruthbrown.net,,African Americans,,1949-01-01T00:00:00Z,,Ruth-brown,Atlantic Records
http://www.wikidata.org/entity/Q162202,Nicki Minaj,female,1982-12-08T00:00:00Z,Port of Spain,Minaj,Nicki,,,Safaree Samuels,,rhythm and blues,http://mypinkfriday.com,,African Americans,Christianity,2004-01-01T00:00:00Z,NICKIMINAJ,Nicki-minaj,Republic Records
http://www.wikidata.org/entity/Q155079,Missy Elliott,female,1971-07-01T00:00:00Z,Portsmouth,Elliott,Missy,,,,,rapping,https://www.missy-elliott.com/,,African Americans,,1993-01-01T00:00:00Z,MissyElliott,,Elektra
http://www.wikidata.org/entity/Q152330,James Fauntleroy II,male,1984-05-16T00:00:00Z,Inglewood,,James,,,,,contemporary R&B,,,African Americans,,2006-01-01T00:00:00Z,,,Roc Nation
http://www.wikidata.org/entity/Q147077,Emma Stone,female,1988-11-06T00:00:00Z,Scottsdale,Stone,Emma,,,Dave McCary,,,,Los Angeles,Swedish American,Lutheranism,2004-01-01T00:00:00Z,,Emma-stone,
http://www.wikidata.org/entity/Q152713,Betty Hutton,female,1921-02-26T00:00:00Z,Battle Creek,Hutton,Betty,,,Alan W. Livingston,,,http://www.satinsandspurs.com/,,,Catholic Church,1938-01-01T00:00:00Z,,Betty-hutton,Capitol Records
http://www.wikidata.org/entity/Q151304,Jack Antonoff,male,1984-03-31T00:00:00Z,New Jersey,Antonoff,Jack,,,Lena Dunham,,indie pop,,,,,2000-01-01T00:00:00Z,jackantonoff,Jack-antonoff,
http://www.wikidata.org/entity/Q143286,Melody Thornton,female,1984-09-28T00:00:00Z,Phoenix,Thornton,Melody,,,,,contemporary R&B,http://www.melodythornton.com/,,African Americans,,,MelodyThornton,Melody-thornton,A&M Records
http://www.wikidata.org/entity/Q153141,Scatman John,male,1942-03-13T00:00:00Z,El Monte,Larkin,John,,,,,jazz,https://www.scatmanjohnlarkin.com,,,,1976-01-01T00:00:00Z,,Scatman-john,America Records
http://www.wikidata.org/entity/Q162667,Glen Campbell,male,1936-04-22T00:00:00Z,Delight,Campbell,Glen,,,,,contemporary folk music,http://www.glencampbell.com,Arkansas,,,1958-01-01T00:00:00Z,glencampbell,Glen-campbell,Liberty
http://www.wikidata.org/entity/Q144904,Zal Yanovsky,male,1944-12-19T00:00:00Z,Toronto,Janowski,,Avrom Yanovsky,,Jackie Burroughs,,rock and roll,,,,Judaism,1964-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q153358,Fanny Brice,female,1891-10-29T00:00:00Z,Manhattan,Brice,Fanny,,,Billy Rose,,traditional pop music,,,American Jews,,1951-01-01T00:00:00Z,,Fanny-brice,Victor Talking Machine Company
http://www.wikidata.org/entity/Q133665,Marla Gibbs,female,1931-06-14T00:00:00Z,"John H. Stroger\, Jr. Hospital of Cook County",Gibbs,Marla,,,,3,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q135815,Z. Z. Hill,male,1935-09-30T00:00:00Z,Naples,Hill,,,,,,blues,,,African Americans,,1984-01-01T00:00:00Z,,,Kent
http://www.wikidata.org/entity/Q137881,Peter Criss,male,1947-12-20T00:00:00Z,Brooklyn,Criss,Peter,,,,,rock music,http://www.petercriss.net/,,,,1964-01-01T00:00:00Z,,,Casablanca Records
http://www.wikidata.org/entity/Q132506,Patrick Simmons,male,1948-10-19T00:00:00Z,Aberdeen,Simmons,Patrick,,,,,rock music,,,,,1970-01-01T00:00:00Z,,,Elektra
http://www.wikidata.org/entity/Q134864,Moondog,male,1916-05-26T00:00:00Z,Marysville,,Louis,,,,,outsider music,http://www.moondogscorner.de/,,,,1932-01-01T00:00:00Z,,Moondog,Epic
http://www.wikidata.org/entity/Q139649,Zachary Stevens,male,1966-03-05T00:00:00Z,Tampa,Stevens,Zachary,,,,,rock music,,,,,,,,
http://www.wikidata.org/entity/Q158223,Too Short,male,1966-04-28T00:00:00Z,Los Angeles,,,,,,,crunk,http://www.tooshortworld.com/,,African Americans,,1983-01-01T00:00:00Z,TooShort,,Jive
http://www.wikidata.org/entity/Q152453,Keri Hilson,female,1982-12-05T00:00:00Z,Decatur,Hilson,Keri,,,,,rhythm and blues,http://www.kerihilson.com/,,African Americans,,2004-01-01T00:00:00Z,MissKeriBaby,,Interscope Records
http://www.wikidata.org/entity/Q152632,Jay Rock,male,1986-03-31T00:00:00Z,Watts,Rock,Jay,,,,,hip hop music,http://www.jayrockmusic.com/,,African Americans,,2005-01-01T00:00:00Z,jayrock,Jay-rock,Warner Bros. Records
http://www.wikidata.org/entity/Q161805,Champion Jack Dupree,male,1910-07-04T00:00:00Z,New Orleans,,William,,,,,blues,,,African Americans,,,,,Apollo Records
http://www.wikidata.org/entity/Q152020,Caitlyn Taylor Love,female,1994-06-16T00:00:00Z,Corpus Christi,Love,Caitlyn,,,,,,http://www.caitlyntaylorlove.com/band.php,,,,2006-01-01T00:00:00Z,CaitlynTLove,,
http://www.wikidata.org/entity/Q153576,Linh Nga,female,1982-01-03T00:00:00Z,Hanoi,,,,,Thuyet Buon Vua,2,documentary,http://www.linhnga.net,California,Vietnamese people,,,LinhNga_,,
http://www.wikidata.org/entity/Q132443,Ron Dante,male,1945-08-22T00:00:00Z,Staten Island,Dante,Ron,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q132952,Adam Sandler,male,1966-09-09T00:00:00Z,Brooklyn,Sandler,Adam,Stanley Sandler,Judy Sandler,Jackie Sandler,2,,http://www.adamsandler.com,Los Angeles,American Jews,Judaism,1987-01-01T00:00:00Z,AdamSandler,Adam-sandler,
http://www.wikidata.org/entity/Q159098,Reverend Gary Davis,male,1896-04-30T00:00:00Z,Laurens County,Davis,Gary,,,,,blues,http://www.revgarydavis.com,,African Americans,Baptists,,,,
http://www.wikidata.org/entity/Q155700,Chris Brown,male,1989-05-05T00:00:00Z,Tappahannock,Brown,Maurice,,,,2,dance music,https://www.chrisbrownworld.com/home/,,African Americans,,2005-01-01T00:00:00Z,chrisbrown,Chris-brown,RCA
http://www.wikidata.org/entity/Q162209,Bernice Johnson Reagon,female,1942-10-04T00:00:00Z,Dougherty County,,Bernice,,,Cordell Reagon,,a cappella,http://www.bernicejohnsonreagon.com/,,African Americans,,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q155412,Toni Braxton,female,1967-10-07T00:00:00Z,Atlanta,Braxton,Toni,,,,,rhythm and blues,http://www.tonibraxton.com/,,African Americans,,1989-01-01T00:00:00Z,tonibraxton,Toni-braxton,Arista
http://www.wikidata.org/entity/Q162053,Charli Baltimore,female,1974-08-16T00:00:00Z,Philadelphia,,,,,,,hip hop music,,,,,1995-01-01T00:00:00Z,charlibaltimore,Charli-baltimore,The Inc. Records
http://www.wikidata.org/entity/Q157400,Idina Menzel,female,1971-05-30T00:00:00Z,Queens,Mentzel,Idina,,,Aaron Lohr,1,orchestra,https://www.idinamenzel.com/,,,,1998-01-01T00:00:00Z,IDINAMENZEL,Idina-menzel,Warner Bros. Records
http://www.wikidata.org/entity/Q150916,Jon Bon Jovi,male,1962-03-02T00:00:00Z,Perth Amboy,Bongiovi,John Francis,,Carol Sharkey,Dorothea Hurley,,soft rock,http://www.bonjovi.com/,,Italian American,,1983-01-01T00:00:00Z,JonBonJoviJBJ,,Mercury Records
http://www.wikidata.org/entity/Q152520,Sophie Tucker,female,1887-01-13T00:00:00Z,Tulchyn,Tucker,Sophie,,,,,,,,,,1903-01-01T00:00:00Z,,Sophie-tucker,OKeh
