musician,musicianLabel,genderLabel,cityLabel,fatherLabel,motherLabel,partner,genreLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q49734,Cass Elliot,female,Baltimore,,,Donald von Wiedenman,contemporary folk music,,,1959-01-01T00:00:00Z,,,Revolver Music
http://www.wikidata.org/entity/Q19848,Lady Gaga,female,Manhattan,,,Taylor Kinney,Europop,French people,Catholic Church,2005-01-01T00:00:00Z,ladygaga,Lady-gaga,Interscope Records
http://www.wikidata.org/entity/Q54867,Trace Cyrus,male,Ashland,Billy Ray Cyrus,Tish Cyrus,Brenda Song,synth-pop,,,2006-01-01T00:00:00Z,TraceCyrus,Trace-cyrus,Columbia Records
http://www.wikidata.org/entity/Q14439,Phoebe Cates Kline,female,New York City,,,Kevin Kline,,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q15615,Lil Wayne,male,New Orleans,,,Trina,contemporary R&B,African Americans,,1996-01-01T00:00:00Z,LilTunechi,Lil-wayne,Young Money Entertainment
http://www.wikidata.org/entity/Q43874,Eddie Murphy,male,Brooklyn,,,Tracey Edmonds,comedy film,African Americans,Baptists,1976-01-01T00:00:00Z,,Eddie-murphy,Motown
http://www.wikidata.org/entity/Q43950,Jacob Artist,male,Buffalo,,,,,African Americans,,2011-01-01T00:00:00Z,jacobartist,Jacob-artist,
http://www.wikidata.org/entity/Q42775,Johnny Cash,male,Kingsland,Ray Cash,Carrie Cloveree Rivers,June Carter Cash,Outlaw country,,Baptists,1954-01-01T00:00:00Z,,,Charly Records
http://www.wikidata.org/entity/Q54815,Dina Rae,female,Los Angeles,,,,,,,,,Dina-rae,
http://www.wikidata.org/entity/Q123174,Vanessa Hudgens,female,Salinas,,,,dance music,Multiracial American,,2002-01-01T00:00:00Z,VanessaHudgens,Vanessa-hudgens,Hollywood Records
http://www.wikidata.org/entity/Q45229,Zac Efron,male,San Luis Obispo,,,,,,agnosticism,2002-01-01T00:00:00Z,zacefron,Zac-efron,
http://www.wikidata.org/entity/Q45275,Georg Kreisler,male,Vienna,,,Topsy Küppers,satire,,,,,Georg-kreisler,
http://www.wikidata.org/entity/Q40096,Will Smith,male,Philadelphia,,,Jada Pinkett Smith,hip hop music,African Americans,Christianity,1986-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q162732,Robbie Nevil,male,Los Angeles,,,,pop music,,,1986-01-01T00:00:00Z,,Robbie-nevil,Manhattan Records
http://www.wikidata.org/entity/Q140043,Fernando del Valle,male,New Orleans,,,,opera,,,,,,
http://www.wikidata.org/entity/Q151118,Katerina Graham,female,Geneva,,,,contemporary R&B,African Americans,,1998-01-01T00:00:00Z,KatGraham,,
http://www.wikidata.org/entity/Q159778,Michelle Pfeiffer,female,Santa Ana,,,David E. Kelley,,Swedish American,,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q151972,Josephine Baker,female,St. Louis,,,,cabaret,African Americans,Catholicism,1921-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q144669,Ruth Brown,female,Portsmouth,,,,rhythm and blues,African Americans,,1949-01-01T00:00:00Z,,Ruth-brown,Atlantic Records
http://www.wikidata.org/entity/Q162202,Nicki Minaj,female,Port of Spain,,,Safaree Samuels,rhythm and blues,African Americans,Christianity,2004-01-01T00:00:00Z,NICKIMINAJ,Nicki-minaj,Republic Records
http://www.wikidata.org/entity/Q155079,Missy Elliott,female,Portsmouth,,,,rapping,African Americans,,1993-01-01T00:00:00Z,MissyElliott,,Elektra
http://www.wikidata.org/entity/Q152330,James Fauntleroy II,male,Inglewood,,,,contemporary R&B,African Americans,,2006-01-01T00:00:00Z,,,Roc Nation
http://www.wikidata.org/entity/Q147077,Emma Stone,female,Scottsdale,,,Dave McCary,,Swedish American,Lutheranism,2004-01-01T00:00:00Z,,Emma-stone,
http://www.wikidata.org/entity/Q152713,Betty Hutton,female,Battle Creek,,,Alan W. Livingston,,,Catholic Church,1938-01-01T00:00:00Z,,Betty-hutton,Capitol Records
http://www.wikidata.org/entity/Q151304,Jack Antonoff,male,New Jersey,,,Lena Dunham,indie pop,,,2000-01-01T00:00:00Z,jackantonoff,Jack-antonoff,
http://www.wikidata.org/entity/Q143286,Melody Thornton,female,Phoenix,,,,contemporary R&B,African Americans,,,MelodyThornton,Melody-thornton,A&M Records
http://www.wikidata.org/entity/Q153141,Scatman John,male,El Monte,,,,jazz,,,1976-01-01T00:00:00Z,,Scatman-john,America Records
http://www.wikidata.org/entity/Q162667,Glen Campbell,male,Delight,,,,contemporary folk music,,,1958-01-01T00:00:00Z,glencampbell,Glen-campbell,Liberty
http://www.wikidata.org/entity/Q144904,Zal Yanovsky,male,Toronto,Avrom Yanovsky,,Jackie Burroughs,rock and roll,,Judaism,1964-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q153358,Fanny Brice,female,Manhattan,,,Billy Rose,traditional pop music,American Jews,,1951-01-01T00:00:00Z,,Fanny-brice,Victor Talking Machine Company
http://www.wikidata.org/entity/Q133665,Marla Gibbs,female,"John H. Stroger\, Jr. Hospital of Cook County",,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q135815,Z. Z. Hill,male,Naples,,,,blues,African Americans,,1984-01-01T00:00:00Z,,,Kent
http://www.wikidata.org/entity/Q137881,Peter Criss,male,Brooklyn,,,,rock music,,,1964-01-01T00:00:00Z,,,Casablanca Records
http://www.wikidata.org/entity/Q132506,Patrick Simmons,male,Aberdeen,,,,rock music,,,1970-01-01T00:00:00Z,,,Elektra
http://www.wikidata.org/entity/Q134864,Moondog,male,Marysville,,,,outsider music,,,1932-01-01T00:00:00Z,,Moondog,Epic
http://www.wikidata.org/entity/Q139649,Zachary Stevens,male,Tampa,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q158223,Too Short,male,Los Angeles,,,,crunk,African Americans,,1983-01-01T00:00:00Z,TooShort,,Jive
http://www.wikidata.org/entity/Q152453,Keri Hilson,female,Decatur,,,,rhythm and blues,African Americans,,2004-01-01T00:00:00Z,MissKeriBaby,,Interscope Records
http://www.wikidata.org/entity/Q152632,Jay Rock,male,Watts,,,,hip hop music,African Americans,,2005-01-01T00:00:00Z,jayrock,Jay-rock,Warner Bros. Records
http://www.wikidata.org/entity/Q161805,Champion Jack Dupree,male,New Orleans,,,,blues,African Americans,,,,,Apollo Records
http://www.wikidata.org/entity/Q152020,Caitlyn Taylor Love,female,Corpus Christi,,,,,,,2006-01-01T00:00:00Z,CaitlynTLove,,
http://www.wikidata.org/entity/Q153576,Linh Nga,female,Hanoi,,,Thuyet Buon Vua,documentary,Vietnamese people,,,LinhNga_,,
http://www.wikidata.org/entity/Q132443,Ron Dante,male,Staten Island,,,,,,,,,,
http://www.wikidata.org/entity/Q132952,Adam Sandler,male,Brooklyn,Stanley Sandler,Judy Sandler,Jackie Sandler,,American Jews,Judaism,1987-01-01T00:00:00Z,AdamSandler,Adam-sandler,
http://www.wikidata.org/entity/Q159098,Reverend Gary Davis,male,Laurens County,,,,blues,African Americans,Baptists,,,,
http://www.wikidata.org/entity/Q155700,Chris Brown,male,Tappahannock,,,,dance music,African Americans,,2005-01-01T00:00:00Z,chrisbrown,Chris-brown,RCA
http://www.wikidata.org/entity/Q162209,Bernice Johnson Reagon,female,Dougherty County,,,Cordell Reagon,a cappella,African Americans,,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q155412,Toni Braxton,female,Atlanta,,,,rhythm and blues,African Americans,,1989-01-01T00:00:00Z,tonibraxton,Toni-braxton,Arista
http://www.wikidata.org/entity/Q162053,Charli Baltimore,female,Philadelphia,,,,hip hop music,,,1995-01-01T00:00:00Z,charlibaltimore,Charli-baltimore,The Inc. Records
http://www.wikidata.org/entity/Q157400,Idina Menzel,female,Queens,,,Aaron Lohr,orchestra,,,1998-01-01T00:00:00Z,IDINAMENZEL,Idina-menzel,Warner Bros. Records
http://www.wikidata.org/entity/Q150916,Jon Bon Jovi,male,Perth Amboy,,Carol Sharkey,Dorothea Hurley,soft rock,Italian American,,1983-01-01T00:00:00Z,JonBonJoviJBJ,,Mercury Records
http://www.wikidata.org/entity/Q152520,Sophie Tucker,female,Tulchyn,,,,,,,1903-01-01T00:00:00Z,,Sophie-tucker,OKeh
http://www.wikidata.org/entity/Q157293,Melanie Safka,female,Queens,,,,folk music,,,1967-01-01T00:00:00Z,melaniesafka,,
http://www.wikidata.org/entity/Q138005,Michael Keaton,male,Coraopolis,,,Courteney Cox,,Irish people,,1975-01-01T00:00:00Z,MichaelKeaton,,
http://www.wikidata.org/entity/Q144168,Donnie Brooks,male,Dallas,,,,pop music,,,,,,Era Records
http://www.wikidata.org/entity/Q132498,Rod Michael,male,Allentown,,,,pop music,,,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q158175,Kid Rock,male,Romeo,,,Conchita Leeflang,country rock,White American,,1988-01-01T00:00:00Z,KidRock,Kid-rock,Jive
http://www.wikidata.org/entity/Q162035,Cassie Scerbo,female,Long Island,,,,dance music,,,2005-01-01T00:00:00Z,CassieScerbo,,
http://www.wikidata.org/entity/Q153802,Little Milton,male,Inverness,,,,blues,,,1953-01-01T00:00:00Z,,,Chess Records
http://www.wikidata.org/entity/Q162634,E-40,male,Vallejo,,,,hip hop music,African Americans,,1986-01-01T00:00:00Z,e40,,Sick Wid It Records
http://www.wikidata.org/entity/Q161877,Ashanti,female,Glen Cove,,,Nelly,contemporary R&B,African Americans,,1994-01-01T00:00:00Z,ashanti,Ashanti,Epic
http://www.wikidata.org/entity/Q138576,Bea Arthur,female,New York City,,,Robert Alan Aurthur,,American Jews,,1947-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q145480,Taboo,male,Los Angeles,,,,hip hop music,,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q139837,Zack Hemsey,male,New Jersey,,,,rapping,,,2006-01-01T00:00:00Z,zack_hemsey,,
http://www.wikidata.org/entity/Q131725,Joan Baez,female,Staten Island,Albert Baez,,Bob Dylan,ballad,,,1958-01-01T00:00:00Z,joancbaez,Joan-baez,Proper Records
http://www.wikidata.org/entity/Q135794,Z-Ro,male,Houston,,,,hip hop music,African Americans,,1994-01-01T00:00:00Z,zromocitydon,Z-ro,Asylum Records
http://www.wikidata.org/entity/Q138296,Laura Cantrell,female,Nashville,,,,country music,,,1996-01-01T00:00:00Z,,Laura-cantrell,Drag City
http://www.wikidata.org/entity/Q144746,Zakk Wylde,male,Bayonne,,,,heavy metal,,,1987-01-01T00:00:00Z,ZakkWyldeBLS,Zakk-wylde,Geffen Records
http://www.wikidata.org/entity/Q152555,Alexa Vega,female,Miami,,,Carlos Pena Jr,,,Christianity,1994-01-01T00:00:00Z,alexavega,,Hollywood Records
http://www.wikidata.org/entity/Q139638,Zachary Levi,male,Lake Charles,,,Taylor Swift,,,,2001-01-01T00:00:00Z,ZacharyLevi,Zachary-levi,
http://www.wikidata.org/entity/Q238133,Jennifer Rush,female,Astoria,Maurice Stern,,,pop rock,,,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q236066,AJ Michalka,female,Torrance,,,,pop music,,,2002-01-01T00:00:00Z,alyandaj,Aj-michalka,Hollywood Records
http://www.wikidata.org/entity/Q236946,Paget Brewster,female,Concord,,,Steve Damstra,,,,1993-01-01T00:00:00Z,pagetpaget,,
http://www.wikidata.org/entity/Q236181,Sandra Bernhard,female,Flint,,,,pop music,,,1977-01-01T00:00:00Z,SandraBernhard,,
http://www.wikidata.org/entity/Q235289,Ann Sothern,female,North Dakota,,,Robert Sterling,traditional pop music,,Roman Catholic,1927-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q237530,Tress MacNeille,female,Chicago,,,,,,,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q237324,Lisa Marie Presley,female,Memphis,Elvis Presley,Priscilla Presley,Michael Jackson,pop rock,,Scientology,2003-01-01T00:00:00Z,LisaPresley,,Capitol Records
http://www.wikidata.org/entity/Q240233,Diahann Carroll,female,The Bronx,,,Vic Damone,,African Americans,Baptists,1954-01-01T00:00:00Z,,,RCA Victor
http://www.wikidata.org/entity/Q236075,Alyson Michalka,female,Torrance,,,,pop music,,,2004-01-01T00:00:00Z,,,Hollywood Records
http://www.wikidata.org/entity/Q238924,Mary Kay Place,female,Tulsa,,,,,,,,,Mary-kay-place,Columbia Records
http://www.wikidata.org/entity/Q239886,Licia Albanese,female,Bari,,,,opera,,,,,,
http://www.wikidata.org/entity/Q240360,Dixie Carter,female,McLemoresville,,,George Hearn,,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q238795,St. Vincent,female,Tulsa,,,,baroque pop,,,2004-01-01T00:00:00Z,st_vincent,St-vincent,Beggars Banquet Records
http://www.wikidata.org/entity/Q239464,Eve,female,Philadelphia,,,,contemporary R&B,African Americans,,1996-01-01T00:00:00Z,TheRealEve,,Sony
http://www.wikidata.org/entity/Q237612,Maiara Walsh,female,Seattle,,,,,,,,MaiaraWalsh,,
http://www.wikidata.org/entity/Q238705,Esperanza Spalding,female,Portland,,,,jazz,African Americans,,2000-01-01T00:00:00Z,EspeSpalding,,Heads Up International
http://www.wikidata.org/entity/Q236497,Loleatta Holloway,female,Chicago,,,Floyd Smith,soul music,African Americans,,1967-01-01T00:00:00Z,,,Gold Mind Records
http://www.wikidata.org/entity/Q237654,Lisa Loeb,female,Bethesda,,,,contemporary folk music,,,1989-01-01T00:00:00Z,LisaLoeb,,Zoë Records
http://www.wikidata.org/entity/Q238361,Della Reese,female,Detroit,,,,traditional pop music,African Americans,,1944-01-01T00:00:00Z,,Della-reese,RCA Records
http://www.wikidata.org/entity/Q237270,Mara Wilson,female,Burbank,,,,theater,,atheism,1993-01-01T00:00:00Z,MaraWilson,,
http://www.wikidata.org/entity/Q235931,Teena Marie,female,Santa Monica,,,,jazz,,,1964-01-01T00:00:00Z,,Teena-marie,Epic
http://www.wikidata.org/entity/Q239357,Eddie Boyd,male,Clarksdale,,,,blues,African Americans,,,,,Chess Records
http://www.wikidata.org/entity/Q236378,Jackie Evancho,female,Pittsburgh,Mike Evancho,,,crossover,,,2009-01-01T00:00:00Z,jackieevancho,,Sony Masterworks
http://www.wikidata.org/entity/Q235519,Connie Britton,female,Boston,,,John Britton,,,,,conniebritton,,
http://www.wikidata.org/entity/Q238827,Uffie,female,Miami,,,,synth-pop,,,,,Uffie,Elektra
http://www.wikidata.org/entity/Q238410,Jennifer Warnes,female,Seattle,,,,pop music,,,1967-01-01T00:00:00Z,,,Arista
http://www.wikidata.org/entity/Q239583,Charlene Tilton,female,San Diego,,,Johnny Lee,,,,,RealCharlene,,
http://www.wikidata.org/entity/Q235685,Dana Reeve,female,New York City,,,Christopher Reeve,,,,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q235205,Mary Elizabeth Mastrantonio,female,Lombard,,,Pat O'Connor,,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q237345,Crystal Kay,female,Yokohama,,,,rhythm and blues,Koreans in Japan,,1999-01-01T00:00:00Z,CKAY26,,Epic
http://www.wikidata.org/entity/Q235196,Betty Garrett,female,St. Joseph,,,Larry Parks,,,,1942-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q238045,Kari Wührer,female,Brookfield,,,,,,,,kariwuhrer,,
http://www.wikidata.org/entity/Q236005,Melanie Brown,female,Harehills,,,Eddie Murphy,dance music,,,1994-01-01T00:00:00Z,OfficialMelB,,Virgin Records
http://www.wikidata.org/entity/Q237214,Lesley Ann Warren,female,New York City,,,Jon Peters,,American Jews,,1961-01-01T00:00:00Z,,Lesley-ann-warren,
http://www.wikidata.org/entity/Q236318,Faith Evans,female,Lakeland,,,The Notorious B.I.G.,rhythm and blues,African Americans,,1993-01-01T00:00:00Z,,Faith-evans,Capitol Records
http://www.wikidata.org/entity/Q237354,Diane Warren,female,Van Nuys,,,,pop music,,,1983-01-01T00:00:00Z,Diane_Warren,,
http://www.wikidata.org/entity/Q235243,Melanie Thornton,female,Charleston,,,,house music,African Americans,,1992-01-01T00:00:00Z,,Melanie-thornton,Sony Music
http://www.wikidata.org/entity/Q236343,G Hannelius,female,Boston,,,,,,,2009-01-01T00:00:00Z,G_Hannelius,G-hannelius,
http://www.wikidata.org/entity/Q238432,Bridgette Wilson,female,Gold Beach,,,Pete Sampras,,,,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q237497,Cherie Currie,female,Encino,,,Robert Hays,punk rock,,,1976-01-01T00:00:00Z,,Cherie-currie,Mercury Records
http://www.wikidata.org/entity/Q237848,Jasmine Villegass,female,San Jose,,,,rhythm and blues,,,2003-01-01T00:00:00Z,JASMINEVILLEGAS,,Interscope Records
http://www.wikidata.org/entity/Q236351,Stacie Orrico,female,Seattle,,,,teen pop,,,1998-01-01T00:00:00Z,,,Virgin Records
http://www.wikidata.org/entity/Q236613,Martha Wainwright,female,Montreal,Loudon Wainwright III,Kate McGarrigle,,contemporary folk music,,,1996-01-01T00:00:00Z,WainBright,,MapleMusic Recordings
http://www.wikidata.org/entity/Q236112,Suzanne Vega,female,Santa Monica,,,Mitchell Froom,alternative rock,,,1982-01-01T00:00:00Z,Suzyv,Suzanne-vega,Cooking Vinyl
http://www.wikidata.org/entity/Q236527,Maya Rudolph,female,Gainesville,Richard Rudolph,Minnie Riperton,Paul Thomas Anderson,,,,1996-01-01T00:00:00Z,MayaRudolph,Maya-rudolph,
http://www.wikidata.org/entity/Q236513,Christy Hemme,female,Poway,,,,,,,,,,
http://www.wikidata.org/entity/Q235515,Janis Ian,female,The Bronx,,,,folk music,,,1965-01-01T00:00:00Z,,Janis-ian,Columbia Records
http://www.wikidata.org/entity/Q235066,Laurie Anderson,female,Chicago,,,Lou Reed,performance art,,Buddhism,1969-01-01T00:00:00Z,onlyanexpert,Laurie-anderson,Warner Bros. Records
http://www.wikidata.org/entity/Q237952,Meredith Brooks,female,Oregon City,,,,pop rock,,,1976-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q235310,Alexis Jordan,female,Columbia,,,,pop music,African Americans,,2006-01-01T00:00:00Z,ALEXISJORDAN,Alexis-jordan,StarRoc
http://www.wikidata.org/entity/Q236396,Geraldine Fitzgerald,female,Dublin,,,,,,,,,,
http://www.wikidata.org/entity/Q237537,Moira Kelly,female,Queens,,,Steve Hewitt,,,,,,,
http://www.wikidata.org/entity/Q240343,Santigold,female,Philadelphia,,,,pop music,African Americans,,2003-01-01T00:00:00Z,santigold,Santigold,Roc Nation
http://www.wikidata.org/entity/Q236135,Romina Power,female,Los Angeles,Tyrone Power,Linda Christian,Albano Carrisi,pop music,,,1965-01-01T00:00:00Z,,Romina-power,Parlophone
http://www.wikidata.org/entity/Q238422,Patti Austin,female,New York City,,,,jazz,African Americans,,1955-01-01T00:00:00Z,pattiaustin,Patti-austin,Coral
http://www.wikidata.org/entity/Q239202,Chrissie Hynde,female,Akron,,,Ray Davies,new wave,,Vaishnavism,1975-01-01T00:00:00Z,chrissiehynde,Chrissie-hynde,Sire
http://www.wikidata.org/entity/Q235388,Christy Carlson Romano,female,Milford,,,,pop music,,,2002-01-01T00:00:00Z,ChristyRomano,Christy-carlson-romano,Walt Disney Records
http://www.wikidata.org/entity/Q237659,Penny Marshall,female,The Bronx,,,Rob Reiner,,,congregational church,1968-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q235219,Amy Madigan,female,Chicago,,,Ed Harris,,,,,,,
http://www.wikidata.org/entity/Q236125,Linda Perry,female,Springfield,,,Sara Gilbert,rock music,,,1989-01-01T00:00:00Z,RealLindaPerry,Linda-perry,Custard Records
http://www.wikidata.org/entity/Q238324,Jennifer Paige,female,Marietta,,,,pop rock,,,1995-01-01T00:00:00Z,jenniferpaige1,,Hollywood Records
http://www.wikidata.org/entity/Q235252,Pat Benatar,female,Brooklyn,,,,pop rock,,,1979-01-01T00:00:00Z,,,Chrysalis Records
http://www.wikidata.org/entity/Q235305,Peggy Lipton,female,New York City,,,Quincy Jones,,,,1965-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q238215,Natalie Merchant,female,New York,,,,rock music,,,1981-01-01T00:00:00Z,nataliemerchant,Natalie-merchant,Elektra
http://www.wikidata.org/entity/Q236142,Leah Dizon,female,Las Vegas,,,,rhythm and blues,,,2006-01-01T00:00:00Z,,,JVC Kenwood Victor Entertainment
http://www.wikidata.org/entity/Q237527,Big Mama Thornton,female,Montgomery,,,Darrell Jackson,blues,African Americans,,1947-01-01T00:00:00Z,,Big-mama-thornton,Peacock Records
http://www.wikidata.org/entity/Q235223,Wanda Jackson,female,Maud,,,,country music,,,1954-01-01T00:00:00Z,wandajofficial,,Decca
http://www.wikidata.org/entity/Q239533,Ma Rainey,female,Alabama,,,,blues,African Americans,,1899-01-01T00:00:00Z,,Ma-rainey,Paramount
http://www.wikidata.org/entity/Q237247,Kelly Bishop,female,Colorado Springs,,,Lee Leonard,,,,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q237030,Jeanette MacDonald,female,Philadelphia,,,Gene Raymond,,,Christian Science,1920-01-01T00:00:00Z,,Jeanette-macdonald,RCA Records
http://www.wikidata.org/entity/Q239382,Scout Taylor-Compton,female,Long Beach,,,,,,,1994-01-01T00:00:00Z,PoutyScouty,,
http://www.wikidata.org/entity/Q239587,Aimee Mann,female,Richmond,,,Michael Penn,new wave,,,1982-01-01T00:00:00Z,aimeemann,Aimee-mann,SuperEgo Records
http://www.wikidata.org/entity/Q235517,Beverly Sills,female,New York City,,,,opera,,,1948-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q235601,Rachael Yamagata,female,Arlington County,,,,rhythm and blues,,,,rachaelyamagata,,RCA Records
http://www.wikidata.org/entity/Q236247,Alicia Witt,female,Worcester,,,,,,,1984-01-01T00:00:00Z,aliciawitty,,
http://www.wikidata.org/entity/Q237287,Carol Channing,female,Seattle,,,Alex Carson,,,Christian Science,1941-01-01T00:00:00Z,,Carol-channing,RCA Victor
http://www.wikidata.org/entity/Q236086,Justin Chon,male,Garden Grove,,,,,,,2005-01-01T00:00:00Z,justinchon,,
http://www.wikidata.org/entity/Q235952,Gladys Knight,female,Atlanta,,,,rhythm and blues,African Americans,,1952-01-01T00:00:00Z,MsGladysKnight,Gladys-knight,Motown
http://www.wikidata.org/entity/Q236762,Marié Digby,female,New York City,,,,pop rock,,,2004-01-01T00:00:00Z,mariedigby,Marie-digby,Avex Trax
